#PATH-POINTS-START matchload
17.744, 62.587, 47.936
16.748, 62.678, 47.936
15.752, 62.757, 47.962
14.754, 62.831, 47.986
13.756, 62.893, 47.986
12.758, 62.946, 48.007
11.759, 62.993, 48.025
10.759, 63.028, 48.025
9.76, 63.056, 48.041
8.76, 63.077, 48.055
7.76, 63.086, 48.055
6.76, 63.089, 48.066
5.76, 63.085, 48.066
4.76, 63.07, 48.075
3.76, 63.048, 48.081
2.761, 63.019, 48.081
1.762, 62.98, 48.086
0.763, 62.935, 48.088
-0.236, 62.881, 48.088
-1.234, 62.818, 48.088
-2.231, 62.749, 48.085
-3.228, 62.67, 48.085
-4.225, 62.584, 48.08
-5.22, 62.492, 48.073
-6.215, 62.388, 48.073
-7.209, 62.278, 48.063
-8.202, 62.162, 48.051
-9.194, 62.034, 48.051
-10.185, 61.9, 48.036
-11.175, 61.759, 48.017
-12.163, 61.606, 48.017
-13.15, 61.446, 47.996
-14.136, 61.28, 47.971
-15.12, 61.102, 47.971
-16.103, 60.916, 47.942
-17.084, 60.723, 47.91
-18.063, 60.518, 47.91
-19.04, 60.305, 47.872
-20.015, 60.083, 47.831
-20.988, 59.852, 47.831
-21.958, 59.608, 47.783
-22.925, 59.356, 47.73
-23.891, 59.096, 47.671
-24.852, 58.821, 47.671
-25.811, 58.536, 47.604
-26.766, 58.241, 47.529
-27.718, 57.935, 47.444
-28.665, 57.614, 47.444
-29.608, 57.28, 47.349
-30.546, 56.934, 47.243
-31.48, 56.575, 47.123
-32.408, 56.203, 47.123
-33.328, 55.812, 46.988
-34.242, 55.405, 46.836
-35.148, 54.983, 46.665
-36.046, 54.543, 46.471
-36.934, 54.084, 46.252
-37.813, 53.606, 46.004
-38.679, 53.106, 43.862
-39.531, 52.584, 40.865
-40.368, 52.037, 37.629
-41.187, 51.463, 34.087
-41.986, 50.861, 30.132
-42.76, 50.228, 25.573
-43.506, 49.562, 20
-44.448, 48.628, 0
-44.448, 48.628, 0
-58.651, 34.547, 0
endData
#PATH-POINTS-START firstscoresecond
-44.448, 48.843, 60.844
-43.45, 48.78, 58.72
-42.452, 48.718, 56.515
-41.454, 48.655, 54.222
-40.456, 48.593, 51.827
-39.458, 48.531, 49.315
-38.46, 48.468, 46.669
-37.462, 48.406, 43.863
-36.463, 48.343, 40.866
-35.465, 48.281, 37.63
-34.467, 48.219, 34.088
-33.469, 48.156, 30.133
-32.471, 48.094, 25.573
-31.473, 48.032, 20
-30.728, 47.985, 0
-30.728, 47.985, 0
-10.767, 46.737, 0
endData
#PATH-POINTS-START matchload2
-30.514, 47.985, 80.598
-31.513, 47.959, 79.006
-32.513, 47.932, 77.382
-33.513, 47.906, 75.723
-34.512, 47.88, 74.027
-35.512, 47.853, 72.291
-36.512, 47.827, 70.512
-37.511, 47.801, 68.688
-38.511, 47.775, 66.813
-39.511, 47.748, 64.885
-40.51, 47.722, 62.897
-41.51, 47.696, 60.844
-42.51, 47.669, 58.72
-43.509, 47.643, 56.515
-44.509, 47.617, 54.222
-45.509, 47.59, 51.827
-46.508, 47.564, 49.315
-47.508, 47.538, 46.669
-48.507, 47.511, 43.863
-49.507, 47.485, 40.866
-50.507, 47.459, 37.63
-51.506, 47.433, 34.088
-52.506, 47.406, 30.133
-53.506, 47.38, 25.573
-54.505, 47.354, 20
-54.952, 47.342, 0
-54.952, 47.342, 0
-74.945, 46.816, 0
endData
#PATH-POINTS-START secondscore
-54.952, 47.342, 80.598
-53.952, 47.368, 79.006
-52.953, 47.395, 77.382
-51.953, 47.421, 75.723
-50.953, 47.447, 74.027
-49.954, 47.473, 72.291
-48.954, 47.5, 70.512
-47.955, 47.526, 68.688
-46.955, 47.552, 66.813
-45.955, 47.579, 64.885
-44.956, 47.605, 62.897
-43.956, 47.631, 60.844
-42.956, 47.658, 58.72
-41.957, 47.684, 56.515
-40.957, 47.71, 54.222
-39.957, 47.737, 51.827
-38.958, 47.763, 49.315
-37.958, 47.789, 46.669
-36.958, 47.815, 43.863
-35.959, 47.842, 40.866
-34.959, 47.868, 37.63
-33.959, 47.894, 34.088
-32.96, 47.921, 30.133
-31.96, 47.947, 25.573
-30.96, 47.973, 20
-30.514, 47.985, 0
-30.514, 47.985, 0
-10.521, 48.511, 0
endData
#PATH-POINTS-START navigate
-30.514, 47.985, 57.279
-31.483, 47.744, 56.305
-32.414, 47.381, 56.727
-33.289, 46.9, 61.197
-34.086, 46.297, 64.605
-34.81, 45.608, 68.314
-35.461, 44.85, 72.028
-36.038, 44.034, 78.753
-36.549, 43.175, 81.599
-37.003, 42.284, 84.08
-37.408, 41.371, 86.218
-37.77, 40.438, 88.047
-38.092, 39.492, 89.607
-38.381, 38.535, 90.934
-38.639, 37.569, 92.065
-38.871, 36.596, 93.03
-39.079, 35.618, 93.855
-39.262, 34.635, 93.855
-39.426, 33.648, 94.563
-39.573, 32.659, 95.173
-39.706, 31.668, 95.7
-39.824, 30.675, 96.158
-39.926, 29.68, 96.158
-40.016, 28.684, 96.557
-40.095, 27.688, 96.906
-40.166, 26.69, 96.906
-40.223, 25.692, 97.213
-40.272, 24.693, 97.485
-40.315, 23.694, 97.726
-40.347, 22.694, 97.726
-40.373, 21.695, 97.941
-40.393, 20.695, 98.133
-40.405, 19.695, 98.133
-40.411, 18.695, 98.306
-40.412, 17.695, 98.463
-40.407, 16.695, 98.463
-40.398, 15.695, 98.605
-40.384, 14.695, 98.735
-40.365, 13.695, 98.735
-40.342, 12.696, 98.854
-40.316, 11.696, 98.854
-40.285, 10.696, 98.965
-40.251, 9.697, 99.067
-40.214, 8.698, 99.067
-40.174, 7.699, 99.164
-40.132, 6.699, 99.254
-40.085, 5.701, 99.254
-40.038, 4.702, 99.34
-39.987, 3.703, 99.34
-39.934, 2.704, 99.422
-39.881, 1.706, 99.501
-39.824, 0.707, 99.501
-39.766, -0.291, 99.578
-39.707, -1.289, 99.578
-39.645, -2.287, 99.654
-39.584, -3.285, 99.728
-39.52, -4.283, 99.728
-39.456, -5.281, 99.803
-39.392, -6.279, 99.803
-39.326, -7.277, 99.879
-39.26, -8.275, 98.983
-39.194, -9.273, 97.692
-39.127, -10.27, 96.383
-39.06, -11.268, 95.056
-38.994, -12.266, 93.711
-38.928, -13.264, 92.346
-38.862, -14.262, 90.96
-38.797, -15.26, 89.553
-38.732, -16.257, 88.123
-38.669, -17.255, 86.67
-38.607, -18.254, 85.192
-38.546, -19.252, 83.688
-38.487, -20.25, 82.157
-38.43, -21.248, 80.596
-38.374, -22.247, 79.005
-38.322, -23.245, 77.38
-38.272, -24.244, 75.721
-38.225, -25.243, 74.025
-38.181, -26.242, 72.289
-38.142, -27.241, 70.51
-38.106, -28.241, 68.686
-38.075, -29.24, 66.811
-38.049, -30.24, 64.882
-38.03, -31.24, 62.895
-38.018, -32.24, 60.842
-38.012, -33.24, 58.717
-38.014, -34.24, 56.513
-38.028, -35.239, 54.219
-38.052, -36.239, 51.824
-38.089, -37.238, 49.313
-38.141, -38.237, 46.666
-38.211, -39.235, 43.861
-38.301, -40.23, 40.863
-38.416, -41.224, 37.627
-38.561, -42.213, 34.085
-38.745, -43.196, 30.13
-38.984, -44.167, 25.572
-39.286, -45.12, 20
-39.732, -46.124, 0
-39.732, -46.124, 0
-47.849, -64.403, 0
endData
#PATH-POINTS-START matchload3
-39.732, -46.124, 62.897
-40.731, -46.16, 60.844
-41.73, -46.195, 58.72
-42.73, -46.231, 56.515
-43.729, -46.266, 54.222
-44.729, -46.301, 51.827
-45.728, -46.337, 49.315
-46.727, -46.372, 46.669
-47.727, -46.408, 43.863
-48.726, -46.443, 40.866
-49.725, -46.479, 37.63
-50.725, -46.514, 34.088
-51.724, -46.55, 30.133
-52.724, -46.585, 25.573
-53.723, -46.62, 20
-54.845, -46.66, 0
-54.845, -46.66, 0
-74.832, -47.369, 0
endData
#PATH-POINTS-START navigate 2
-54.952, -46.66, 85.998
-54.182, -47.298, 85.613
-53.394, -47.914, 85.227
-52.59, -48.508, 84.839
-51.771, -49.082, 84.449
-50.939, -49.637, 84.057
-50.091, -50.166, 83.664
-49.232, -50.678, 83.268
-48.364, -51.174, 82.871
-47.487, -51.654, 82.472
-46.598, -52.112, 82.071
-45.702, -52.556, 81.668
-44.799, -52.986, 81.263
-43.889, -53.401, 80.856
-42.972, -53.799, 80.446
-42.05, -54.186, 80.035
-41.123, -54.561, 79.622
-40.189, -54.918, 79.206
-39.251, -55.267, 78.789
-38.31, -55.605, 78.369
-37.363, -55.926, 77.946
-36.414, -56.24, 77.522
-35.461, -56.544, 77.095
-34.504, -56.833, 76.666
-33.545, -57.116, 76.234
-32.582, -57.388, 75.8
-31.617, -57.648, 75.363
-30.65, -57.902, 74.924
-29.68, -58.144, 74.483
-28.707, -58.378, 74.038
-27.734, -58.606, 73.591
-26.757, -58.82, 73.141
-25.779, -59.029, 72.689
-24.799, -59.23, 72.233
-23.818, -59.421, 71.775
-22.835, -59.607, 71.314
-21.85, -59.781, 70.85
-20.865, -59.95, 70.382
-19.878, -60.111, 69.912
-18.89, -60.263, 69.438
-17.901, -60.411, 68.961
-16.91, -60.548, 68.481
-15.919, -60.68, 67.997
-14.927, -60.805, 67.51
-13.933, -60.921, 67.02
-12.94, -61.033, 66.526
-11.945, -61.134, 66.028
-10.949, -61.23, 65.526
-9.953, -61.32, 65.02
-8.957, -61.401, 64.511
-7.96, -61.479, 63.997
-6.962, -61.545, 63.48
-5.964, -61.607, 62.958
-4.965, -61.662, 62.431
-3.967, -61.709, 61.9
-2.967, -61.752, 61.365
-1.968, -61.784, 60.825
-0.968, -61.812, 60.28
0.031, -61.833, 59.73
1.031, -61.845, 59.175
2.031, -61.853, 58.615
3.031, -61.85, 58.049
4.031, -61.842, 57.478
5.031, -61.828, 56.901
6.031, -61.803, 56.318
7.03, -61.774, 55.729
8.03, -61.736, 55.133
9.029, -61.69, 54.531
10.027, -61.638, 53.923
11.025, -61.575, 53.307
12.023, -61.505, 52.685
13.02, -61.428, 52.055
14.016, -61.34, 51.417
15.011, -61.245, 50.771
16.006, -61.142, 50.117
16.999, -61.026, 49.454
17.992, -60.904, 48.782
18.983, -60.772, 48.101
19.972, -60.626, 47.41
20.96, -60.473, 46.708
21.947, -60.31, 45.997
22.931, -60.131, 45.273
23.913, -59.942, 44.539
24.893, -59.742, 43.791
25.87, -59.529, 43.031
26.843, -59.299, 42.257
27.813, -59.056, 41.469
28.779, -58.799, 40.666
29.742, -58.527, 39.846
30.697, -58.233, 39.009
31.648, -57.922, 38.154
32.591, -57.591, 37.279
33.527, -57.24, 36.383
34.455, -56.866, 35.464
35.372, -56.467, 34.521
36.276, -56.04, 33.552
37.166, -55.584, 32.553
38.038, -55.095, 31.523
38.889, -54.569, 30.459
39.713, -54.004, 29.355
40.506, -53.395, 28.209
41.26, -52.738, 27.014
41.967, -52.032, 25.765
42.618, -51.273, 24.451
43.193, -50.456, 23.063
43.677, -49.582, 21.586
44.064, -48.661, 20
44.409, -47.303, 0
44.409, -47.303, 0
49.334, -27.919, 0
endData
#PATH-POINTS-START score3
44.409, -47.303, 58.72
43.409, -47.303, 56.515
42.409, -47.303, 54.222
41.409, -47.303, 51.827
40.409, -47.303, 49.315
39.409, -47.303, 46.669
38.409, -47.303, 43.863
37.409, -47.303, 40.866
36.409, -47.303, 37.63
35.409, -47.303, 34.088
34.409, -47.303, 30.133
33.409, -47.303, 25.573
32.409, -47.303, 20
31.547, -47.303, 0
31.547, -47.303, 0
11.547, -47.303, 0
endData
#PATH-POINTS-START matchload4
31.547, -47.303, 79.006
32.547, -47.303, 77.382
33.547, -47.303, 75.723
34.547, -47.303, 74.027
35.547, -47.303, 72.291
36.547, -47.303, 70.512
37.547, -47.303, 68.688
38.547, -47.303, 66.813
39.547, -47.303, 64.885
40.547, -47.303, 62.897
41.547, -47.303, 60.844
42.547, -47.303, 58.72
43.547, -47.303, 56.515
44.547, -47.303, 54.222
45.547, -47.303, 51.827
46.547, -47.303, 49.315
47.547, -47.303, 46.669
48.547, -47.303, 43.863
49.547, -47.303, 40.866
50.547, -47.303, 37.63
51.547, -47.303, 34.088
52.547, -47.303, 30.133
53.547, -47.303, 25.573
54.547, -47.303, 20
55.128, -47.303, 0
55.128, -47.303, 0
75.128, -47.303, 0
endData
#PATH-POINTS-START score4
55.128, -47.303, 79.006
54.128, -47.303, 77.382
53.128, -47.303, 75.723
52.128, -47.303, 74.027
51.128, -47.303, 72.291
50.128, -47.303, 70.512
49.128, -47.303, 68.688
48.128, -47.303, 66.813
47.128, -47.303, 64.885
46.128, -47.303, 62.897
45.128, -47.303, 60.844
44.128, -47.303, 58.72
43.128, -47.303, 56.515
42.128, -47.303, 54.222
41.128, -47.303, 51.827
40.128, -47.303, 49.315
39.128, -47.303, 46.669
38.128, -47.303, 43.863
37.128, -47.303, 40.866
36.128, -47.303, 37.63
35.128, -47.303, 34.088
34.128, -47.303, 30.133
33.128, -47.303, 25.573
32.128, -47.303, 20
31.547, -47.303, 0
31.547, -47.303, 0
11.547, -47.303, 0
endData
#PATH-POINTS-START park
31.547, -47.303, 94.431
32.547, -47.325, 94.188
33.547, -47.329, 93.936
34.547, -47.316, 93.673
35.546, -47.281, 93.117
36.544, -47.225, 92.823
37.541, -47.148, 92.207
38.536, -47.046, 91.884
39.528, -46.92, 91.21
40.516, -46.765, 90.861
41.499, -46.584, 90.142
42.477, -46.372, 89.774
43.447, -46.13, 89.027
44.408, -45.855, 88.651
45.359, -45.544, 87.903
46.297, -45.198, 87.175
47.221, -44.816, 86.485
48.127, -44.395, 86.16
49.015, -43.933, 85.563
49.88, -43.433, 85.055
50.721, -42.892, 84.653
51.535, -42.312, 83.687
52.32, -41.692, 82.156
53.073, -41.034, 80.595
53.791, -40.338, 79.004
54.473, -39.607, 77.38
55.119, -38.844, 75.721
55.727, -38.05, 74.025
56.298, -37.229, 72.289
56.83, -36.383, 70.511
57.325, -35.514, 68.686
57.781, -34.624, 66.812
58.202, -33.717, 64.883
58.588, -32.794, 62.896
58.941, -31.859, 60.843
59.26, -30.911, 58.719
59.549, -29.954, 56.515
59.81, -28.989, 54.221
60.041, -28.016, 51.826
60.247, -27.038, 49.315
60.428, -26.054, 46.669
60.585, -25.067, 43.863
60.721, -24.076, 40.865
60.834, -23.082, 37.63
60.928, -22.087, 34.088
61.003, -21.09, 30.133
61.06, -20.091, 25.573
61.101, -19.092, 20
61.13, -17.72, 0
61.13, -17.72, 0
61.563, 2.275, 0
endData
#PATH.JERRYIO-DATA {"appVersion":"0.10.0","format":"LemLib Tarball v0.5","gc":{"robotWidth":12,"robotHeight":17,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":1,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2026 - Push Back","signature":"V5RC-PushBack-H2H-TopDownHighlighted-TileColor66_71","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"attmHUKTIz","x":47.41050290151576,"y":8.111835005395905,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"fKf644xFqc","x":47.83924682357686,"y":30.406518952572792,"lock":false,"visible":true,"__type":"control"},{"uid":"a1igu4pnj0","x":33.261953473499666,"y":47.23471789347073,"lock":false,"visible":true,"__type":"control"},{"uid":"M6jg5zjYzd","x":54.69914957655436,"y":47.341903873986006,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"ZHICXYIDGj"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":51},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"matchload","uid":"3DOsgzP2nU","lock":false,"visible":true},{"segments":[{"controls":[{"uid":"MKWs6xS3kq","x":54.69914957655437,"y":47.23471789347073,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"kdI0z4gueb","x":35.08411514225932,"y":71.03000556786145,"lock":false,"visible":true,"__type":"control"},{"uid":"rR4N9HDkKA","x":-29.013101205874236,"y":65.1347766395214,"lock":false,"visible":true,"__type":"control"},{"uid":"YoNDLkEmEv","x":-44.44788240007362,"y":48.62813564016928,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"lskazzPw5n"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":49},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"firstscore","uid":"3iUpYcealu","lock":false,"visible":true},{"segments":[{"controls":[{"uid":"3lbNAYwThX","x":-44.44788240007362,"y":48.842507601199834,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"ZG3QSyGMEi","x":-30.72807689411861,"y":47.985019757077644,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"HKseyD08lu"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"firstscoresecond","uid":"RM9ZR6z7w8","lock":false,"visible":true},{"segments":[{"controls":[{"uid":"NDB2UErFiV","x":-30.513704933088064,"y":47.985019757077644,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"PelWjzQbVS","x":-54.95210849057042,"y":47.341903873986006,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"DPSvcXSTmA"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"matchload2","uid":"CLJDtSwGsF","lock":false,"visible":true},{"segments":[{"controls":[{"uid":"vLshoHn5uS","x":-54.95210849057041,"y":47.341903873986006,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"lwOleWvSWd","x":-30.513704933088064,"y":47.985019757077644,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"nmeag2aHiV"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"secondscore","uid":"REUdDRAH9q","lock":false,"visible":true},{"segments":[{"controls":[{"uid":"k7ETRxoVjn","x":-30.513704933088064,"y":47.985019757077644,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"dhZ156FGgq","x":-50.55748328944421,"y":44.555068380588885,"lock":false,"visible":true,"__type":"control"},{"uid":"91oPMMu7MA","x":-32.76461052390881,"y":-33.261953473499666,"lock":false,"visible":true,"__type":"control"},{"uid":"XuWKpQ3qbz","x":-39.73169925740159,"y":-46.124271135332485,"lock":false,"visible":true,"heading":10.2,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"0x7KmgyhNk"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"navigate","uid":"zY3QmGxJWH","lock":false,"visible":true},{"segments":[{"controls":[{"uid":"nD1JBwqEgS","x":-39.73169925740159,"y":-46.124271135332485,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"ZukqF2L27v","x":-54.84492251005515,"y":-46.66020103790885,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"P7OKzyhxDa"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"matchload3","uid":"QIlU3RXOUu","lock":false,"visible":true},{"segments":[{"controls":[{"uid":"XZCTTANpxR","x":-54.95210849057041,"y":-46.66020103790885,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"84s3GG2kU9","x":-31.04963483566443,"y":-67.23990929684136,"lock":false,"visible":true,"__type":"control"},{"uid":"sWaZR6nBSv","x":41.40808799266045,"y":-66.38242145271917,"lock":false,"visible":true,"__type":"control"},{"uid":"3PbCNSnfuK","x":44.409295447088105,"y":-47.30331692100049,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"TRjvJwpKxM"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":33},"name":"navigate 2","uid":"qF40sX3gYa","lock":false,"visible":true},{"segments":[{"controls":[{"uid":"7FV9CWpasj","x":44.409295447088105,"y":-47.30331692100049,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"BzPUFAk6jm","x":31.546977785255287,"y":-47.30331692100049,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"IaRo2YsiqO"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"score3","uid":"z593m4658V","lock":false,"visible":true},{"segments":[{"controls":[{"uid":"LRpx983ffU","x":31.546977785255287,"y":-47.30331692100049,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"6ol8bA8HKe","x":55.12789349861546,"y":-47.30331692100049,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"aSyTKEykbx"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"matchload4","uid":"Jc8aQE9M0C","lock":false,"visible":true},{"segments":[{"controls":[{"uid":"qspVc3sbPe","x":55.12789349861546,"y":-47.30331692100049,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"BRR06tJcb1","x":31.546977785255287,"y":-47.30331692100049,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"vtY2CwLTd3"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"score4","uid":"7RGVEMmJaV","lock":false,"visible":true},{"segments":[{"controls":[{"uid":"7U0snwMpYQ","x":31.546977785255287,"y":-47.30331692100049,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"UK8EMGtfEn","x":52.1266860441878,"y":-47.94643280409213,"lock":false,"visible":true,"__type":"control"},{"uid":"YthwPEo77D","x":60.91593644644022,"y":-37.442206713595326,"lock":false,"visible":true,"__type":"control"},{"uid":"mLcgRrmOGD","x":61.13030840747077,"y":-17.719986298785006,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"iFLFmttFN6"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"park","uid":"zqQmi6TNJG","lock":false,"visible":true}]}
